sku,name,category,description,color,width_cm,depth_cm,height_cm,image_url,product_url
10607829,SELMA VEENA KURSI LIPAT METAL - BIRU,Selma,"<ul>
<li>Rangka yang kokoh stabil dan awet</li>
<li>Dudukan dan sandaran yang nyaman</li>
<li>Hemat ruang penyimpanan</li>
<li>Kaki kursi dilengkapi karet anti slip</li>
</ul>",BIRU,5.0,88.0,30.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607829_1.jpg,https://www.ruparupa.com/p/selma-veena-kursi-lipat-biru.html
10607830,SELMA VEENA KURSI LIPAT METAL - PINK CORAL,Selma,"<ul>
<li>Rangka yang kokoh stabil dan awet</li>
<li>Dudukan dan sandaran yang nyaman</li>
<li>Hemat ruang penyimpanan</li>
<li>Kaki kursi dilengkapi karet anti slip</li>
</ul>",PINK CORAL,5.0,88.0,30.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607830_1.jpg,https://www.ruparupa.com/p/selma-veena-kursi-lipat-pink-coral.html
10607831,SELMA VEENA KURSI LIPAT METAL - HIJAU,Selma,"<ul>
<li>Dudukan dan sandaran nyaman digunakan</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Mudah dibersihkan</li>
<li>Ringan sehingga mudah dipindahkan</li>
<li>Dapat dilipat saat tidak digunakan</li>
<li>Cocok untuk penggunaan pribadi dan komersial</li>
</ul>",HIJAU,6.5,88.0,30.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607831_1.jpg,https://www.ruparupa.com/p/selma-veena-kursi-lipat-hijau.html
10607832,SELMA VEENA KURSI LIPAT METAL - HITAM,Selma,"<ul>
<li>Dudukan dan sandaran nyaman digunakan</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Mudah dibersihkan</li>
<li>Ringan sehingga mudah dipindahkan</li>
<li>Dapat dilipat saat tidak digunakan</li>
<li>Cocok untuk penggunaan pribadi dan komersial</li>
</ul>",HITAM,5.0,88.0,30.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607832_1.jpg,https://www.ruparupa.com/p/selma-veena-kursi-lipat-hitam.html
10607833,SELMA VERNON KURSI LIPAT METAL - PUTIH,Selma,"<ul>
<li>Dudukan dan sandaran nyaman digunakan</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Mudah dibersihkan</li>
<li>Ringan sehingga mudah dipindahkan</li>
<li>Dapat dilipat saat tidak digunakan</li>
<li>Cocok untuk penggunaan pribadi dan komersial</li>
</ul>",PUTIH,5.0,88.0,30.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607833_1.jpg,https://www.ruparupa.com/p/selma-veena-kursi-lipat-putih.html
10607834,SELMA YALE KURSI KANTOR SANDARAN RENDAH - HITAM,Selma,"<ul>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Kursi dapat diatur ketinggiannya</li>
<li>Roda untuk mobilitas tinggi</li>
<li>Rangka kuat dan kookoh</li>
<li>Meningkatkan dekorasi tampilan ruangan</li>
<li>Cocok digunakan di kantor ruang belajar atau ruang kerja</li>
</ul>",HITAM,44.0,60.0,60.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607834_1.jpg,https://www.ruparupa.com/p/selma-yale-kursi-kantor-sandaran-rendah-hitam.html
10607835,SELMA YORK KURSI KANTOR SANDARAN RENDAH - HITAM,Selma,"<ul>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Kursi dapat diatur ketinggiannya</li>
<li>Roda untuk mobilitas tinggi</li>
<li>Rangka kuat dan kokoh</li>
<li>Meningkatkan dekorasi tampilan ruangan</li>
<li>Cocok digunakan di kantor ruang belajar atau ruang kerja</li>
</ul>",HITAM,22.25,29.75,28.75,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607835_1.jpg,https://www.ruparupa.com/p/selma-york-kursi-kantor-sandaran-rendah-hitam.html
10607910,INFORMA MAGNO LEMARI PAKAIAN 3 PINTU - COKELAR EURO OAK,Bedroom,"<ul>
<li>Desain minimalis dan modern</li>
<li>Dilengkapi lemari tarik tersembunyi</li>
<li>Hemat ruang</li>
<li>Memiliki kompartemen yang luas</li>
<li>Rangka kuat dan kokoh</li>
<li>Menyimpan pakaian dan barang-barang dengan rapi dan terorganisir</li>
<li>Cocok diletakkan di kamar tidur atau ruang ganti baju</li>
</ul>",COKELAR EURO OAK,67.5,202.0,36.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607910_1.jpg,https://www.ruparupa.com/p/informa-magno-lemari-pakaian-3-pintu-cokelar-euro-oak.html
10607951,INFORMA 120X45X75 CM NEO YARD MEJA SERBAGUNA FOLDABLE RECTANGLE - ABU-ABU,Medical & Hospitality,"<ul>
<li>Top meja dihiasi motif serat kayu natural</li>
<li>Meja dapat dilipat untuk menghemat penyimpanan</li>
<li>Dilengkapi karet ada bagian pinggiran meja</li>
<li>Model meja ramping</li>
<li>Permukaan meja luas</li>
<li>Rangka kuat dan kokoh</li>
<li>Kaki meja yang stabil&nbsp;</li>
<li>Meningkatkan tampilan estika ruangan</li>
<li>Cocok diletakkan di hunian pribadi atau area komersial</li>
<li>Ketebalan top meja : 1.8 cm</li>
<li>Ketebalan kaki meja : 3 cm dan&nbsp;2.5 cm</li>
<li>Material :&nbsp;melamine metal tube</li>
<li>Finishing : MDF painting</li>
<li>Dimensi produk : 120 x 45 x 75 cm</li>
</ul>",ABU,48.0,124.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607951_1.jpg,https://www.ruparupa.com/p/informa-120x45x75-cm-neo-yard-meja-serbaguna-foldable-rectangle-abu-abu.html
10607952,INFORMA 120X60X75 CM NEO YARD MEJA SERBAGUNA FOLDABLE RECTANGLE - ABU-ABU,Medical & Hospitality,"<ul>
<li>Top meja dihiasi motif serat kayu natural</li>
<li>Meja dapat dilipat untuk menghemat penyimpanan</li>
<li>Dilengkapi karet ada bagian pinggiran meja</li>
<li>Model meja ramping</li>
<li>Permukaan meja luas</li>
<li>Rangka kuat dan kokoh</li>
<li>Kaki meja yang stabil&nbsp;</li>
<li>Meningkatkan tampilan estika ruangan</li>
<li>Cocok diletakkan di hunian pribadi atau area komersial</li>
<li>Ketebalan top meja : 1.8 cm</li>
<li>Ketebalan kaki meja : 3 cm dan&nbsp;2.5 cm</li>
</ul>",ABU,63.0,124.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607952_1.jpg,https://www.ruparupa.com/p/informa-120x60x75-cm-neo-yard-meja-serbaguna-foldable-rectangle-abu-abu.html
10607953,INFORMA 150X45X75 CM NEO YARD MEJA SERBAGUNA FOLDABLE RECTANGLE - ABU-ABU,Medical & Hospitality,"<ul>
<li>Top meja dihiasi motif serat kayu natural</li>
<li>Meja dapat dilipat untuk menghemat penyimpanan</li>
<li>Dilengkapi karet ada bagian pinggiran meja</li>
<li>Model meja ramping</li>
<li>Permukaan meja luas</li>
<li>Rangka kuat dan kokoh</li>
<li>Kaki meja yang stabil&nbsp;</li>
<li>Meningkatkan tampilan estika ruangan</li>
<li>Cocok diletakkan di hunian pribadi atau area komersial</li>
<li>Ketebalan top meja : 1.8 cm</li>
<li>Ketebalan kaki meja : 3 cm dan&nbsp;2.5 cm</li>
</ul>",ABU,48.0,154.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607953_1.jpg,https://www.ruparupa.com/p/informa-150x45x75-cm-neo-yard-meja-serbaguna-foldable-rectangle-abu-abu.html
10607954,INFORMA NEO YARD MEJA LIPAT SERBAGUNA RECTANGLE - ABU-ABU,Medical & Hospitality,"<ul>
<li>Top meja dihiasi motif serat kayu natural</li>
<li>Rangka kuat dan kokoh</li>
<li>Memiliki kaki meja yang stabil&nbsp;</li>
<li>Dilengkapi karet edging untuk perlindungan ekstra&nbsp;</li>
<li>Ideal untuk ruangan minimalis karena bisa dilipat saat tidak digunakan</li>
<li>Cocok digunakan sebagai meja serbaguna di rumah kantor atau ruang kerja</li>
<li>Ketebalan top meja&nbsp;: 1.8 cm</li>
<li>Ukuran tube :&nbsp; 3&nbsp;x 3&nbsp;cm&nbsp;&amp; 2.5 x 2.5 cm</li>
</ul>",ABU,63.0,154.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607954_1.jpg,https://www.ruparupa.com/p/informa-neo-yard-meja-lipat-serbaguna-rectangle-abu-abu.html
10607955,INFORMA NEO YARD MEJA SERBAGUNA FOLDABLE RECTANGLE BK-240605 - ABU-ABU,Medical & Hospitality,"<ul>
<li>Model meja ramping</li>
<li>Kaki meja yang stabil</li>
<li>Permukaan meja luas</li>
<li>Rangka kuat dan kokoh</li>
<li>Meningkatkan tampilan estetika ruangan</li>
<li>Top meja dihiasi motif serat kayu natural</li>
<li>Meja dapat dilipat untuk menghemat penyimpanan</li>
<li>Cocok diletakkan di hunian pribadi atau area komersial</li>
</ul>",ABU,48.0,184.0,10.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607955_1.jpg,https://www.ruparupa.com/p/informa-neo-yard-meja-serbaguna-foldable-rectangle-bk-240605-abu-abu.html
10607956,INFORMA NEO YARD MEJA SERBAGUNA FOLDABLE RECTANGLE 180X60X75 CM - ABU-ABU,Medical & Hospitality,"<ul>
<li>Model meja ramping</li>
<li>Kaki meja yang stabil</li>
<li>Permukaan meja luas</li>
<li>Rangka kuat dan kokoh</li>
<li>Meningkatkan tampilan estetika ruangan</li>
<li>Top meja dihiasi motif serat kayu natural</li>
<li>Meja dapat dilipat untuk menghemat penyimpanan</li>
<li>Cocok diletakkan di hunian pribadi atau area komersial</li>
</ul>",ABU,63.0,184.0,10.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607956_1.jpg,https://www.ruparupa.com/p/informa-neo-yard-meja-serbaguna-foldable-rectangle-180x60x75-cm-abu-abu.html
10607957,INFORMA LUMOS KURSI KANTOR SANDARAN TINGGI - HITAM,Office Seating,"<ul>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Sandaran tinggi menopang mulai dari punggung hingga kepala</li>
<li>Ketinggian dudukan dapat disesuaikan</li>
<li>Meningkatkan dekorasi tampilan ruangan</li>
<li>Terdapat sandaran tangan</li>
<li>Dilengkapi roda untuk mobilitas tinggi</li>
<li>Menggunakan mekanisme swivel &amp; tilt</li>
<li>Cocok digunakan di kantor ruang belajar atau ruang kerja</li>
<li>Tinggi kursi : 110 - 117.5 cm</li>
<li>Material frame : PA (nylon)</li>
</ul>",HITAM,22.0,76.0,52.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607957_1.jpg,https://www.ruparupa.com/p/informa-lumos-kursi-kantor-sandaran-tinggi-hitam.html
10607958,INFORMA LUMOS KURSI KANTOR SANDARAN TINGGI - BIRU,Office Seating,"<ul>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Sandaran tinggi menopang mulai dari punggung hingga kepala</li>
<li>Ketinggian dudukan dapat disesuaikan</li>
<li>Meningkatkan dekorasi tampilan ruangan</li>
<li>Terdapat&nbsp;sandaran tangan</li>
<li>Dilengkapi roda untuk mobilitas tinggi</li>
<li>Menggunakan mekanisme swivel &amp; tilt</li>
<li>Cocok digunakan di kantor ruang belajar atau ruang kerja</li>
<li>Tinggi kursi : 110 - 117.5 cm</li>
<li>Material frame : PA (nylon)</li>
</ul>",BIRU,22.0,76.0,52.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607958_1.jpg,https://www.ruparupa.com/p/informa-lumos-kursi-kantor-sandaran-tinggi-biru.html
10607959,INFORMA LUMOS KURSI KANTOR SANDARAN TINGGI - ABU-ABU,Office Seating,"<ul>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Sandaran tinggi menopang mulai dari punggung hingga kepala</li>
<li>Ketinggian dudukan dapat disesuaikan</li>
<li>Meningkatkan dekorasi tampilan ruangan</li>
<li>Terdapat&nbsp;sandaran tangan</li>
<li>Dilengkapi roda untuk mobilitas tinggi</li>
<li>Menggunakan mekanisme swivel &amp; tilt</li>
<li>Cocok digunakan di kantor ruang belajar atau ruang kerja</li>
<li>Tinggi kursi : 110 - 117.5 cm</li>
<li>Material frame : PA (nylon)</li>
</ul>",ABU,21.0,75.0,51.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10607959_1.jpg,https://www.ruparupa.com/p/informa-lumos-kursi-kantor-sandaran-tinggi-abu-abu.html
10608388,INFORMA KLEO SOFA L SECTIONAL FABRIC KANAN - ABU-ABU,LIVING UPHOLSTERED,"<ul>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Rangka kuat kokoh dan stabil</li>
<li>Lapisan permukaan terasa nyaman di kulit</li>
<li>Desain sofa yang clean cocok untuk ruangan minimalis</li>
<li>Meningkatkan tampilan ruangan</li>
<li>Dapat digunakan untuk 5-6 orang</li>
<li>Ideal diletakkan di ruang tamu dan ruang keluarga</li>
<li>Cocok digunakan untuk bersantai menonton TV atau membaca buku</li>
<li>Material : fabric</li>
<li>Dimensi produk : 267 x 223 x 93 cm</li>
</ul>",ABU,110.0,230.0,160.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608388_1.jpg,https://www.ruparupa.com/p/informa-kleo-sofa-l-sectional-fabric-kanan-abu-abu.html
10608389,INFORMA KLEO SOFA L SECTIONAL FABRIC KIRI - ABU-ABU,LIVING UPHOLSTERED,"<ul>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Rangka kuat kokoh dan stabil</li>
<li>Lapisan permukaan terasa nyaman di kulit</li>
<li>Desain sofa yang clean cocok untuk ruangan minimalis</li>
<li>Meningkatkan tampilan ruangan</li>
<li>Dapat digunakan untuk 5-6 orang</li>
<li>Ideal diletakkan di ruang tamu dan ruang keluarga</li>
<li>Cocok digunakan untuk bersantai menonton TV atau membaca buku</li>
<li>Material : fabric</li>
<li>Dimensi produk : 267 x 223 x 93 cm</li>
</ul>",ABU,110.0,230.0,160.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608389_1.jpg,https://www.ruparupa.com/p/informa-kleo-sofa-l-sectional-fabric-kiri-abu-abu.html
10608574,INFORMA 150X200 CM SELIMUT MICROFIBER SOLID - PUTIH IVORY,Textile Bedding,"<ul>
<li>Memiliki permukaan yang halus dan lembut</li>
<li>Warna elegan untuk mempercantik tampilan tempat tidur</li>
<li>Warna tidak mudah pudar</li>
</ul>",PUTIH IVORY,15.0,31.0,10.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608574_1.jpg,https://www.ruparupa.com/p/informa-150x200-cm-selimut-microfiber-solid-putih-ivory.html
10608581,INFORMA 40X2.5X60 CM CERMIN DINDING DEKORASI - BIRU,Home Decore,"<ul>
<li>Tampilan modern</li>
<li>Rangka kuat dan kokoh</li>
<li>Refleksi jelas dan sempurna</li>
<li>Memiliki detail sempurna dan bentuk bingkai menarik</li>
<li>Cocok untuk melengkapi dekorasi di berbagai ruangan</li>
</ul>",BIRU,61.5,41.5,3.1,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608581_1.jpg,https://www.ruparupa.com/p/informa-40x2-5x60-cm-cermin-dinding-dekorasi-biru.html
10608582,INFORMA 40X2.5X60 CM CERMIN DINDING DEKORASI - HIJAU,Home Decore,"<ul>
<li>Tampilan modern</li>
<li>Rangka kuat dan kokoh</li>
<li>Refleksi jelas dan sempurna</li>
<li>Memiliki detail sempurna dan bentuk bingkai menarik</li>
<li>Cocok untuk melengkapi dekorasi di berbagai ruangan</li>
</ul>",HIJAU,42.0,61.0,3.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608582_1.jpg,https://www.ruparupa.com/p/informa-40x2-5x60-cm-cermin-dinding-dekorasi-hijau.html
10608583,INFORMA 40X2.5X60 CM CERMIN DINDING DEKORASI - PINK,Home Decore,"<ul>
<li>Tampilan modern</li>
<li>Rangka kuat dan kokoh</li>
<li>Refleksi jelas dan sempurna</li>
<li>Memiliki detail sempurna dan bentuk bingkai menarik</li>
<li>Cocok untuk melengkapi dekorasi di berbagai ruangan</li>
</ul>",PINK,24.0,62.0,3.2,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608583_1.jpg,https://www.ruparupa.com/p/informa-40x2-5x60-cm-cermin-dinding-dekorasi-pink.html
10608584,INFORMA 40.8X146.8 CM CERMIN LANTAI - PUTIH,Home Decore,"<ul>
<li>Rangka kuat dan kokoh</li>
<li>Menambah aksen dekoratif ruangan</li>
<li>Memiliki refleksi jelas dan sempurna</li>
<li>Dilengkapi dengan kaki penopang yang dapat dilipat</li>
<li>Memiliki detail sempurna dan bentuk bingkai menarik</li>
<li>Cocok untuk melengkapi dekorasi di berbagai ruangan</li>
</ul>",PUTIH,5.0,148.0,42.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608584_1.jpg,https://www.ruparupa.com/p/informa-40-8x146-8-cm-cermin-lantai-putih.html
10608619,INFORMA 12.5 LTR WILIO KERANJANG PENYIMPANAN DENGAN TUTUP - ABU-ABU,Home Organizer,"<ul>
<li>Keranjang penyimpanan serbaguna</li>
<li>Ringan dan mudah dibawa</li>
<li>Menghemat ruang</li>
<li>Dilengkapi handle ergonomis</li>
<li>Cocok untuk menyimpan pakaian mainan kabel dan sebagainya</li>
</ul>",ABU,22.5,32.5,25.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608619_1.jpg,https://www.ruparupa.com/p/informa-12-5-ltr-wilio-keranjang-penyimpanan-dengan-tutup-abu-abu.html
10608620,INFORMA 7 LTR WILIO KERANJANG PENYIMPANAN DENGAN TUTUP - ABU-ABU,Home Organizer,"<ul>
<li>Keranjang penyimpanan serbaguna</li>
<li>Ringan dan mudah dibawa</li>
<li>Menghemat ruang</li>
<li>Dilengkapi handle ergonomis</li>
<li>Cocok untuk menyimpan kosmetik alat tulis kabel dan sebagainya</li>
</ul>",ABU,22.5,32.5,16.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608620_1.jpg,https://www.ruparupa.com/p/informa-7-ltr-wilio-keranjang-penyimpanan-dengan-tutup-abu-abu.html
10608621,INFORMA WILIO KERANJANG PENYIMPANAN - ABU-ABU,Home Organizer,"<ul>
<li>Keranjang penyimpanan serbaguna</li>
<li>Ringan dan mudah dibawa</li>
<li>Menghemat ruang</li>
<li>Dilengkapi handle ergonomis</li>
<li>Cocok untuk menyimpan kosmetik perlengkapan kamar mandi dan sebagainya</li>
</ul>",ABU,19.3,30.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608621_1.jpg,https://www.ruparupa.com/p/informa-wilio-keranjang-penyimpanan-abu-abu.html
10608622,INFORMA 38X29.5X33 CM WILIO KERANJANG LAUNDRY HAMPER - ABU-ABU,Home Organizer,"<ul>
<li>Ringan dan kokoh</li>
<li>Desain hemat ruang</li>
<li>Penggunaan serbaguna</li>
<li>Dilengkapi handle ergonomis yang nyaman</li>
<li>Cocok untuk menumpuk pakaian bersih dan kotor atau menyimpan barang lainnya</li>
<li>*Keranjang kecil dijual terpisah sebagai aksesori tambahan</li>
</ul>",ABU,28.5,36.5,33.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608622_1.jpg,https://www.ruparupa.com/p/informa-38x92x83-cm-wilio-keranjang-laundry-hamper-abu-abu.html
10608623,INFORMA 14.5X10.5X6.3 CM WILEY KERANJANG PENYIMPANAN LIPAT MINI - KREM,Home Organizer,"<ul>
<li>Ringan dan kokoh</li>
<li>Desain hemat ruang</li>
<li>Penggunaan serbaguna</li>
<li>Dilengkapi handle ergonomis yang nyaman</li>
<li>Mudah disimpan</li>
<li>Cocok untuk menumpuk pakaian bersih dan kotor atau menyimpan barang lainnya</li>
</ul>",KREM,10.3,14.0,6.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608623_1.jpg,https://www.ruparupa.com/p/informa-14-5x10-5x6-3-cm-wiley-keranjang-penyimpanan-lipat-mini-krem.html
10608624,INFORMA 21.3X14.5X8.3 CM WILEY KERANJANG PENYIMPANAN LIPAT - KREM,Home Organizer,"<ul>
<li>Ringan dan kokoh</li>
<li>Desain hemat ruang</li>
<li>Penggunaan serbaguna</li>
<li>Dilengkapi handle ergonomis yang nyaman</li>
<li>Dapat dilipat saat tidak digunakan untuk penyimpanan yang mudah</li>
<li>Cocok untuk menumpuk pakaian bersih dan kotor atau menyimpan barang lainnya</li>
<li>Kapasitas : 1.8 liter</li>
</ul>",KREM,14.0,21.0,8.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608624_1.jpg,https://www.ruparupa.com/p/informa-21-3x14-5x8-3-cm-wiley-keranjang-penyimpanan-lipat-krem.html
10608625,INFORMA 29.5X21.2X11.8 CM WILEY KERANJANG PENYIMPANAN LIPAT - KREM,Home Organizer,"<ul>
<li>Ringan dan kokoh</li>
<li>Desain hemat ruang</li>
<li>Penggunaan serbaguna</li>
<li>Dilengkapi handle ergonomis yang nyaman</li>
<li>Penyimpanan yang mudah</li>
<li>Cocok untuk menumpuk pakaian bersih dan kotor atau menyimpan barang lainnya</li>
</ul>",KREM,21.0,29.5,11.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608625_1.jpg,https://www.ruparupa.com/p/informa-29-5x21-2x11-8-cm-wiley-keranjang-penyimpanan-lipat-krem.html
10608626,INFORMA 43X29.5X19.3 CM WILEY KERANJANG PENYIMPANAN LIPAT DENGAN TUTUP - KREM,Home Organizer,"<ul>
<li>Ringan dan kokoh</li>
<li>Desain hemat ruang</li>
<li>Penggunaan serbaguna</li>
<li>Dilengkapi handle ergonomis yang nyaman serta tutup</li>
<li>Penyimpanan yang mudah</li>
<li>Cocok untuk menumpuk pakaian bersih dan kotor atau menyimpan barang lainnya</li>
</ul>",KREM,29.5,43.0,18.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608626_1.jpg,https://www.ruparupa.com/p/informa-43x29-5x19-3-cm-wiley-keranjang-penyimpanan-lipat-dengan-tutup-krem.html
10608820,INFORA LEISHA KABINET KAMAR MANDI LED DENGAN CERMIN - KREM BEIGE,Bathroom,"<ul>
<li>Fitur lampu LED</li>
<li>Dilengkapi cermin anti fog / tidak mudha berembun</li>
<li>Memiliki kompartemen yang luas</li>
<li>Cermin dengan refleksi jelas dan jernih</li>
<li>Rangka kuat dan kokoh</li>
<li>Meningkatkan tampilan kamar mandi</li>
<li>Dapat dipasang di dinding (wall-mounted)</li>
<li>Membersikan penyimpanan praktis untuk menjaga kerapian</li>
<li>Ideal untuk menyimpan perlengkapan mandi seperti handuk sabun dan skincare</li>
<li>Material : PVC glass</li>
<li>Finishing : painting</li>
</ul>",KREM BEIGE,21.0,106.0,77.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608820_1.jpg,https://www.ruparupa.com/p/infora-leisha-kabinet-kamar-mandi-led-dengan-cermin-putih.html
10608821,INFORMA LEISHA KABINET KAMAR MANDI LED DENGAN LACI PENYIMPANAN - KREM BEIGE,Bathroom,"<ul>
<li>Memiliki kompartemen yang luas</li>
<li>Rangka kuat kokoh</li>
<li>Meningkatkan tampilan kamar mandi&nbsp;</li>
<li>Dapat dipasang di dinding (wall-mounted)</li>
<li>Membersikan penyimpanan praktis untuk menjaga kerapian</li>
<li>Ideal untuk menyimpan perlengkapan mandi seperti handuk sabun dan skincare</li>
<li>Desain seamless rock stone basin yang elegan</li>
<li>Kabinet ringan dan tahan air</li>
<li>Sistem sof close pada laci</li>
<li>Material : PVC ceramic</li>
<li>Finishing : painting&nbsp;</li>
</ul>",KREM BEIGE,63.0,113.0,62.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608821_1.jpg,https://www.ruparupa.com/p/informa-leisha-laci-penyimpanan-2-tingkat-putih.html
10608822,INFORMA LEISHA KABINET KAMAR MANDI 1 PINTU LED DENGAN LACI - KREM BEIGE,Bathroom,"<ul>
<li>Memiliki kompartemen yang luas</li>
<li>Dilengkapi wastafel dan keran air</li>
<li>Rangka kuat dan kokoh</li>
<li>Meningkatkan tampilan kamar mandi&nbsp;</li>
<li>Dapat dipasang di dinding (wall-mounted)</li>
<li>Desain seamless rock stone basin yang elegan</li>
<li>Kabinet tahan air yang ringan</li>
<li>Sistem soft closing pada laci penyimpanan</li>
<li>Membersikan penyimpanan praktis untuk menjaga kerapian</li>
<li>Ideal untuk menyimpan perlengkapan mandi seperti handuk sabun dan skincare</li>
<li>Material top : keramik</li>
</ul>",KREM BEIGE,60.0,111.0,60.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608822_1.jpg,https://www.ruparupa.com/p/informa-leisha-kabinet-kamar-mandi-1-pintu-dengan-laci-penyimpanan-putih.html
10608823,INFORMA LEISHA KABINET KAMAR MANDI LED DENGAN 2 PINTU KACA - PUTIH,Bathroom,"<ul>
<li>Lampu LED memberikan pencahayaansaat mengambil barang</li>
<li>Memiliki kompartemen yang luas</li>
<li>Pintu kaca untuk memudahkan melihat isi di dalamnya</li>
<li>Rangka kuat kokoh dan ringan</li>
<li>Meningkatkan tampilan kamar mandi</li>
<li>Dapat dipasang di dinding (wall-mounted)</li>
<li>Ideal untuk menyimpan perlengkapan mandi seperti handuk sabun dan skincare</li>
<li>Material : 15 mm PVC glass</li>
<li>Finishing : painting</li>
</ul>",PUTIH,21.0,66.0,76.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10608823_1.jpg,https://www.ruparupa.com/p/informa-leisha-kabinet-kamar-mandi-led-dengan-2-pintu-kaca-putih.html
